Gene Symbol,Gene ID,Cytoband
OVGP1,0,1p13.2
WDR77,0,1p13.2
ATP5PB,0,1p13.2
C1orf162,0,1p13.2
TMIGD3,0,1p13.2
RAP1A,0,1p13.2
INKA2,0,1p13.2
DDX20,0,1p13.2
KCND3,0,1p13.2
CTTNBP2NL,0,1p13.2
WNT2B,0,1p13.2
ST7L,0,1p13.2
CAPZA1,0,1p13.2
MOV10,0,1p13.2
RHOC,0,1p13.2
AL603832.3,0,1p13.2
PPM1J,0,1p13.2
TAFA3,0,1p13.2
SLC16A1,0,1p13.2
LRIG2,0,1p13.2
MAGI3,0,1p13.2
PHTF1,0,1p13.2
RSBN1,0,1p13.2
PTPN22,0,1p13.2
BCL2L15,0,1p13.2
AP4B1,0,1p13.2
DCLRE1B,0,1p13.2
HIPK1,0,1p13.2
OLFML3,0,1p13.2
SYT6,0,1p13.2
TRIM33,0,1p13.2
BCAS2,0,1p13.2
DENND2C,0,1p13.2
AMPD1,0,1p13.2
NRAS,0,1p13.2
CSDE1,0,1p13.2
SIKE1,0,1p13.2
SYCP1,0,1p13.2
TSHB,0,1p13.2
TSPAN2,0,1p13.2
NGF,0,1p13.2
VANGL1,0,1p13.1
CASQ2,0,1p13.1
NHLH2,0,1p13.1
SLC22A15,0,1p13.1
MAB21L3,0,1p13.1
ATP1A1,0,1p13.1
CD58,0,1p13.1
IGSF3,0,1p13.1
C1orf137,0,1p13.1
CD2,0,1p13.1
PTGFRN,0,1p13.1
CD101,0,1p13.1
TTF2,0,1p13.1
TRIM45,0,1p13.1
VTCN1,0,1p13.1
MAN1A2,0,1p12
TENT5C,0,1p12
GDAP2,0,1p12
WDR3,0,1p12
SPAG17,0,1p12
TBX15,0,1p12
WARS2,0,1p12
HAO2,0,1p12
HSD3B2,0,1p12
HSD3B1,0,1p12
ZNF697,0,1p12
PHGDH,0,1p12
HMGCS2,0,1p12
REG4,0,1p12
ADAM30,0,1p12
NOTCH2,0,1p12
GPR89A,0,1q21.1
CD160,0,1q21.1
POLR3GL,0,1q21.1
PEX11B,0,1q21.1
PIAS3,0,1q21.1
ITGA10,0,1q21.1
NBPF20,0,1q21.1
HJV,0,1q21.1
SRGAP2C,0,1p11.2
PDZK1,0,1q21.1
POLR3C,0,1q21.1
NUDT17,0,1q21.1
FAM72B,0,1p11.2
SRGAP2B,0,1q21.1
FCGR1B,0,1p11.2
ANKRD35,0,1q21.1
H3-2,0,1q21.1
,0,1q21.1
FAM72D,0,1q21.1
PPIAL4D,0,1q21.1
PPIAL4A,0,1p11.2
FAM72C,0,1q21.1
NOTCH2NLA,0,1q21.1
RBM8A,0,1q21.1
RNF115,0,1q21.1
SEC22B,0,1p12
TXNIP,0,1q21.1
NBPF15,0,1q21.1
PPIAL4H,0,1q21.1
NBPF10,0,1q21.1
PPIAL4E,0,1q21.1
LIX1L,0,1q21.1
ANKRD34A,0,1q21.1
NBPF26,0,1p11.2
,0,1p11.2
PPIAL4F,0,1q21.1
AC243547.3,0,1q21.1
AC241585.2,0,1q21.1
LOC100996720,0,1p11.2
BCL9,0,1q21.2
GJA8,0,1q21.2
CHD1L,0,1q21.1
FMO5,0,1q21.1
PRKAB2,0,1q21.1
FCGR1A,0,1q21.2
SV2A,0,1q21.2
ACP6,0,1q21.2
BOLA1,0,1q21.2
PDE4DIP,0,1q21.2
H3C13,0,1q21.2
H2AC20,0,1q21.2
H2AC21,0,1q21.2
H2BC21,0,1q21.2
GPR89B,0,1q21.2
H3C14,0,1q21.2
H2AC18,0,1q21.2
H2BC18,0,1q21.2
H3C15,0,1q21.2
PPIAL4G,0,1q21.2
PPIAL4C,0,1q21.2
NBPF11,0,1q21.2
GJA5,0,1q21.2
NBPF12,0,1q21.1
NBPF9,0,1q21.2
H4C15,0,1q21.2
NBPF14,0,1q21.2
H4C14,0,1q21.2
NBPF19,0,1q21.2
,0,1q21.2
H2AC19,0,1q21.2
AC245100.8,0,1q21.2
SF3B4,0,1q21.2
MTMR11,0,1q21.2
OTUD7B,0,1q21.2
VPS45,0,1q21.2
PLEKHO1,0,1q21.2
ANP32E,0,1q21.2
CA14,0,1q21.2
APH1A,0,1q21.2
C1orf54,0,1q21.2
CIART,0,1q21.2
MRPS21,0,1q21.2
,0,1q21.2
PRPF3,0,1q21.2
RPRD2,0,1q21.2
TARS2,0,1q21.2
ECM1,0,1q21.2
ADAMTSL4,0,1q21.2
MCL1,0,1q21.2
ENSA,0,1q21.3
GOLPH3L,0,1q21.3
HORMAD1,0,1q21.3
CTSS,0,1q21.3
CTSK,0,1q21.3
ARNT,0,1q21.3
SETDB1,0,1q21.3
CERS2,0,1q21.3
ANXA9,0,1q21.3
MINDY1,0,1q21.3
PRUNE1,0,1q21.3
BNIPL,0,1q21.3
C1orf56,0,1q21.3
CDC42SE1,0,1q21.3
MLLT11,0,1q21.3
GABPB2,0,1q21.3
SEMA6C,0,1q21.3
TNFAIP8L2,0,1q21.3
LYSMD1,0,1q21.3
SCNM1,0,1q21.3
TMOD4,0,1q21.3
VPS72,0,1q21.3
PIP5K1A,0,1q21.3
PSMD4,0,1q21.3
ZNF687,0,1q21.3
PI4KB,0,1q21.3
RFX5,0,1q21.3
SELENBP1,0,1q21.3
POGZ,0,1q21.3
PSMB4,0,1q21.3
CGN,0,1q21.3
TUFT1,0,1q21.3
SNX27,0,1q21.3
CELF3,0,1q21.3
RIIAD1,0,1q21.3
MRPL9,0,1q21.3
OAZ3,0,1q21.3
TDRKH,0,1q21.3
LINGO4,0,1q21.3
RORC,0,1q21.3
C2CD4D,0,1q21.3
THEM5,0,1q21.3
THEM4,0,1q21.3
S100A10,0,1q21.3
S100A11,0,1q21.3
TCHHL1,0,1q21.3
TCHH,0,1q21.3
RPTN,0,1q21.3
HRNR,0,1q21.3
FLG,0,1q21.3
FLG2,0,1q21.3
CRNN,0,1q21.3
LCE5A,0,1q21.3
LCE3C,0,1q21.3
,0,1q21.3
CRCT1,0,1q21.3
LCE3D,0,1q21.3
LCE3E,0,1q21.3
LCE3B,0,1q21.3
LCE3A,0,1q21.3
LCE2D,0,1q21.3
LCE2B,0,1q21.3
LCE2C,0,1q21.3
LCE2A,0,1q21.3
LCE4A,0,1q21.3
C1orf68,0,1q21.3
LCE1B,0,1q21.3
KPRP,0,1q21.3
LCE1F,0,1q21.3
LCE1D,0,1q21.3
LCE1E,0,1q21.3
LCE1C,0,1q21.3
LCE1A,0,1q21.3
LCE6A,0,1q21.3
SMCP,0,1q21.3
IVL,0,1q21.3
SPRR4,0,1q21.3
SPRR1A,0,1q21.3
SPRR3,0,1q21.3
SPRR1B,0,1q21.3
SPRR2D,0,1q21.3
SPRR2A,0,1q21.3
SPRR2B,0,1q21.3
SPRR2E,0,1q21.3
SPRR2F,0,1q21.3
SPRR2G,0,1q21.3
LELP1,0,1q21.3
PRR9,0,1q21.3
LOR,0,1q21.3
PGLYRP3,0,1q21.3
PGLYRP4,0,1q21.3
S100A8,0,1q21.3
S100A9,0,1q21.3
S100A12,0,1q21.3
S100A7A,0,1q21.3
S100A7L2,0,1q21.3
S100A7,0,1q21.3
S100A3,0,1q21.3
S100A4,0,1q21.3
S100A5,0,1q21.3
S100A6,0,1q21.3
S100A2,0,1q21.3
S100A16,0,1q21.3
S100A14,0,1q21.3
S100A13,0,1q21.3
S100A1,0,1q21.3
CHTOP,0,1q21.3
SNAPIN,0,1q21.3
ILF2,0,1q21.3
NPR1,0,1q21.3
INTS3,0,1q21.3
,0,1q21.3
SLC27A3,0,1q21.3
GATAD2B,0,1q21.3
DENND4B,0,1q21.3
CRTC2,0,1q21.3
SLC39A1,0,1q21.3
CREB3L4,0,1q21.3
JTB,0,1q21.3
RAB13,0,1q21.3
NUP210L,0,1q21.3
RPS27,0,1q21.3
TPM3,0,1q21.3
C1orf189,0,1q21.3
C1orf43,0,1q21.3
UBAP2L,0,1q21.3
HAX1,0,1q21.3
ATP8B2,0,1q21.3
AQP10,0,1q21.3
IL6R,0,1q21.3
SHE,0,1q21.3
TDRD10,0,1q21.3
UBE2Q1,0,1q21.3
CHRNB2,0,1q21.3
ADAR,0,1q21.3
KCNN3,0,1q21.3
PMVK,0,1q21.3
PBXIP1,0,1q21.3
SHC1,0,1q21.3
PYGO2,0,1q21.3
CKS1B,0,1q21.3
FLAD1,0,1q21.3
LENEP,0,1q21.3
ZBTB7B,0,1q21.3
DCST2,0,1q21.3
DCST1,0,1q21.3
ADAM15,0,1q21.3
EFNA4,0,1q21.3
AL691442.1,0,1q21.3
EFNA3,0,1q21.3
EFNA1,0,1q22
SLC50A1,0,1q22
DPM3,0,1q22
KRTCAP2,0,1q22
AL713999.1,0,1q22
TRIM46,0,1q22
THBS3,0,1q22
MUC1,0,1q22
,0,1q22
,0,1q22
MTX1,0,1q22
GBA,0,1q22
FAM189B,0,1q22
SCAMP3,0,1q22
CLK2,0,1q22
HCN3,0,1q22
PKLR,0,1q22
FDPS,0,1q22
RUSC1,0,1q22
ASH1L,0,1q22
MSTO1,0,1q22
YY1AP1,0,1q22
DAP3,0,1q22
GON4L,0,1q22
SYT11,0,1q22
RIT1,0,1q22
KHDC4,0,1q22
RXFP4,0,1q22
ARHGEF2,0,1q22
SSR2,0,1q22
UBQLN4,0,1q22
LAMTOR2,0,1q22
RAB25,0,1q22
MEX3A,0,1q22
LMNA,0,1q22
SEMA4A,0,1q22
SLC25A44,0,1q22
PMF1,0,1q22
PMF1-BGLAP,0,1q22
PAQR6,0,1q22
BGLAP,0,1q22
SMG5,0,1q22
TMEM79,0,1q22
GLMP,0,1q22
VHLL,0,1q22
CCT3,0,1q22
TSACC,0,1q22
RHBG,0,1q22
C1orf61,0,1q22
MEF2D,0,1q22
IQGAP3,0,1q22
TTC24,0,1q22
NAXE,0,1q22
GPATCH4,0,1q22
,0,1q22
HAPLN2,0,1q23.1
BCAN,0,1q23.1
NES,0,1q23.1
CRABP2,0,1q23.1
ISG20L2,0,1q23.1
RRNAD1,0,1q23.1
MRPL24,0,1q23.1
HDGF,0,1q23.1
PRCC,0,1q23.1
SH2D2A,0,1q23.1
NTRK1,0,1q23.1
INSRR,0,1q23.1
PEAR1,0,1q23.1
LRRC71,0,1q23.1
ARHGEF11,0,1q23.1
ETV3L,0,1q23.1
ETV3,0,1q23.1
FCRL5,0,1q23.1
FCRL4,0,1q23.1
FCRL3,0,1q23.1
FCRL2,0,1q23.1
FCRL1,0,1q23.1
CD5L,0,1q23.1
KIRREL1,0,1q23.1
CD1D,0,1q23.1
CD1A,0,1q23.1
CD1C,0,1q23.1
CD1B,0,1q23.1
CD1E,0,1q23.1
OR10T2,0,1q23.1
OR10K2,0,1q23.1
OR10K1,0,1q23.1
OR10R2,0,1q23.1
,0,1q23.1
OR6P1,0,1q23.1
OR6Y1,0,1q23.1
OR10Z1,0,1q23.1
SPTA1,0,1q23.1
OR6K2,0,1q23.1
OR6K3,0,1q23.1
OR6K6,0,1q23.1
OR6N1,0,1q23.1
OR6N2,0,1q23.1
MNDA,0,1q23.1
PYHIN1,0,1q23.1
IFI16,0,1q23.1
AIM2,0,1q23.1
CADM3,0,1q23.2
ACKR1,0,1q23.2
FCER1A,0,1q23.2
OR10J3,0,1q23.2
OR10J1,0,1q23.2
OR10J5,0,1q23.2
APCS,0,1q23.2
CRP,0,1q23.2
DUSP23,0,1q23.2
FCRL6,0,1q23.2
SLAMF8,0,1q23.2
SNHG28,0,1q23.2
VSIG8,0,1q23.2
AL590560.1,0,1q23.2
CFAP45,0,1q23.2
TAGLN2,0,1q23.2
IGSF9,0,1q23.2
SLAMF9,0,1q23.2
PIGM,0,1q23.2
KCNJ10,0,1q23.2
KCNJ9,0,1q23.2
IGSF8,0,1q23.2
ATP1A2,0,1q23.2
ATP1A4,0,1q23.2
CASQ1,0,1q23.2
PEA15,0,1q23.2
DCAF8,0,1q23.2
AL139011.2,0,1q23.2
PEX19,0,1q23.2
COPA,0,1q23.2
NCSTN,0,1q23.2
NHLH1,0,1q23.2
VANGL2,0,1q23.2
SLAMF6,0,1q23.2
CD84,0,1q23.3
SLAMF1,0,1q23.3
CD48,0,1q23.3
SLAMF7,0,1q23.3
LY9,0,1q23.3
CD244,0,1q23.3
ITLN1,0,1q23.3
ITLN2,0,1q23.3
F11R,0,1q23.3
AL591806.3,0,1q23.3
USF1,0,1q23.3
TSTD1,0,1q23.3
ARHGAP30,0,1q23.3
NECTIN4,0,1q23.3
,0,1q23.3
PFDN2,0,1q23.3
KLHDC9,0,1q23.3
NIT1,0,1q23.3
DEDD,0,1q23.3
UFC1,0,1q23.3
USP21,0,1q23.3
PPOX,0,1q23.3
B4GALT3,0,1q23.3
ADAMTS4,0,1q23.3
NDUFS2,0,1q23.3
FCER1G,0,1q23.3
APOA2,0,1q23.3
NR1I3,0,1q23.3
TOMM40L,0,1q23.3
PCP4L1,0,1q23.3
MPZ,0,1q23.3
SDHC,0,1q23.3
CFAP126,0,1q23.3
FCGR2B,0,1q23.3
FCGR2A,0,1q23.3
FCGR3B,0,1q23.3
HSPA6,0,1q23.3
FCGR3A,0,1q23.3
FCRLA,0,1q23.3
FCRLB,0,1q23.3
DUSP12,0,1q23.3
ATF6,0,1q23.3
OLFML2B,0,1q23.3
NOS1AP,0,1q23.3
AL512785.2,0,1q23.3
C1orf226,0,1q23.3
SPATA46,0,1q23.3
SH2D1B,0,1q23.3
UHMK1,0,1q23.3
UAP1,0,1q23.3
DDR2,0,1q23.3
HSD17B7,0,1q23.3
CCDC190,0,1q23.3
RGS4,0,1q23.3
RGS5,0,1q23.3
NUF2,0,1q23.3
PBX1,0,1q23.3
LMX1A,0,1q23.3
RXRG,0,1q23.3
LRRC52,0,1q24.1
MGST3,0,1q24.1
ALDH9A1,0,1q24.1
TMCO1,0,1q24.1
UCK2,0,1q24.1
FAM78B,0,1q24.1
POGK,0,1q24.1
TADA1,0,1q24.1
ILDR2,0,1q24.1
MAEL,0,1q24.1
GPA33,0,1q24.1
DUSP27,0,1q24.1
POU2F1,0,1q24.2
CD247,0,1q24.2
CREG1,0,1q24.2
RCSD1,0,1q24.2
MPZL1,0,1q24.2
ADCY10,0,1q24.2
MPC2,0,1q24.2
DCAF6,0,1q24.2
GPR161,0,1q24.2
TIPRL,0,1q24.2
SFT2D2,0,1q24.2
TBX19,0,1q24.2
XCL2,0,1q24.2
XCL1,0,1q24.2
DPT,0,1q24.2
ATP1B1,0,1q24.2
NME7,0,1q24.2
BLZF1,0,1q24.2
CCDC181,0,1q24.2
SLC19A2,0,1q24.2
F5,0,1q24.2
SELP,0,1q24.2
C1orf112,0,1q24.2
SELL,0,1q24.2
SELE,0,1q24.2
METTL18,0,1q24.2
SCYL3,0,1q24.2
KIFAP3,0,1q24.2
METTL11B,0,1q24.2
GORAB,0,1q24.2
PRRX1,0,1q24.2
MROH9,0,1q24.3
FMO3,0,1q24.3
FMO6P,0,1q24.3
FMO2,0,1q24.3
FMO1,0,1q24.3
FMO4,0,1q24.3
PRRC2C,0,1q24.3
MYOC,0,1q24.3
VAMP4,0,1q24.3
EEF1AKNMT,0,1q24.3
DNM3,0,1q24.3
PIGC,0,1q24.3
C1orf105,0,1q24.3
SUCO,0,1q24.3
FASLG,0,1q24.3
TNFSF18,0,1q25.1
TNFSF4,0,1q25.1
PRDX6,0,1q25.1
SLC9C2,0,1q25.1
ANKRD45,0,1q25.1
KLHL20,0,1q25.1
CENPL,0,1q25.1
DARS2,0,1q25.1
ZBTB37,0,1q25.1
SERPINC1,0,1q25.1
RC3H1,0,1q25.1
RABGAP1L,0,1q25.1
GPR52,0,1q25.1
CACYBP,0,1q25.1
MRPS14,0,1q25.1
TNN,0,1q25.1
KIAA0040,0,1q25.1
TNR,0,1q25.1
COP1,0,1q25.1
PAPPA2,0,1q25.2
ASTN1,0,1q25.2
BRINP2,0,1q25.2
SEC16B,0,1q25.2
RASAL2,0,1q25.2
TEX35,0,1q25.2
RALGPS2,0,1q25.2
ANGPTL1,0,1q25.2
FAM20B,0,1q25.2
TOR3A,0,1q25.2
ABL2,0,1q25.2
SOAT1,0,1q25.2
AXDND1,0,1q25.2
NPHS2,0,1q25.2
TDRD5,0,1q25.2
FAM163A,0,1q25.2
TOR1AIP2,0,1q25.2
TOR1AIP1,0,1q25.2
CEP350,0,1q25.2
QSOX1,0,1q25.2
LHX4,0,1q25.2
ACBD6,0,1q25.2
XPR1,0,1q25.3
KIAA1614,0,1q25.3
STX6,0,1q25.3
MR1,0,1q25.3
IER5,0,1q25.3
CACNA1E,0,1q25.3
ZNF648,0,1q25.3
GLUL,0,1q25.3
TEDDM1,0,1q25.3
RGSL1,0,1q25.3
RNASEL,0,1q25.3
RGS16,0,1q25.3
RGS8,0,1q25.3
NPL,0,1q25.3
DHX9,0,1q25.3
SHCBP1L,0,1q25.3
LAMC1,0,1q25.3
LAMC2,0,1q25.3
NMNAT2,0,1q25.3
SMG7,0,1q25.3
NCF2,0,1q25.3
ARPC5,0,1q25.3
RGL1,0,1q25.3
APOBEC4,0,1q25.3
COLGALT2,0,1q25.3
TSEN15,0,1q25.3
C1orf21,0,1q25.3
EDEM3,0,1q25.3
NIBAN1,0,1q25.3
RNF2,0,1q25.3
TRMT1L,0,1q25.3
SWT1,0,1q25.3
IVNS1ABP,0,1q25.3
HMCN1,0,1q25.3
PRG4,0,1q31.1
TPR,0,1q31.1
ODR4,0,1q31.1
,0,1q31.1
OCLM,0,1q31.1
PDC,0,1q31.1
PTGS2,0,1q31.1
PLA2G4A,0,1q31.1
BRINP3,0,1q31.1
RGS18,0,1q31.2
RGS21,0,1q31.2
RGS1,0,1q31.2
RGS13,0,1q31.2
RGS2,0,1q31.2
UCHL5,0,1q31.2
RO60,0,1q31.2
GLRX2,0,1q31.2
CDC73,0,1q31.2
B3GALT2,0,1q31.2
KCNT2,0,1q31.3
CFH,0,1q31.3
CFHR2,0,1q31.3
CFHR3,0,1q31.3
CFHR4,0,1q31.3
CFHR1,0,1q31.3
,0,1q31.3
CFHR5,0,1q31.3
F13B,0,1q31.3
ASPM,0,1q31.3
ZBTB41,0,1q31.3
CRB1,0,1q31.3
DENND1B,0,1q31.3
C1orf53,0,1q31.3
LHX9,0,1q31.3
NEK7,0,1q31.3
ATP6V1G3,0,1q31.3
PTPRC,0,1q31.3
NR5A2,0,1q32.1
ZNF281,0,1q32.1
KIF14,0,1q32.1
DDX59,0,1q32.1
CAMSAP2,0,1q32.1
GPR25,0,1q32.1
INAVA,0,1q32.1
KIF21B,0,1q32.1
CACNA1S,0,1q32.1
ASCL5,0,1q32.1
TMEM9,0,1q32.1
IGFN1,0,1q32.1
PKP1,0,1q32.1
TNNT2,0,1q32.1
LAD1,0,1q32.1
TNNI1,0,1q32.1
PHLDA3,0,1q32.1
CSRP1,0,1q32.1
NAV1,0,1q32.1
IPO9,0,1q32.1
SHISA4,0,1q32.1
LMOD1,0,1q32.1
TIMM17A,0,1q32.1
RNPEP,0,1q32.1
ELF3,0,1q32.1
GPR37L1,0,1q32.1
ARL8A,0,1q32.1
PTPN7,0,1q32.1
LGR6,0,1q32.1
UBE2T,0,1q32.1
PPP1R12B,0,1q32.1
SYT2,0,1q32.1
KDM5B,0,1q32.1
RABIF,0,1q32.1
KLHL12,0,1q32.1
ADIPOR1,0,1q32.1
CYB5R1,0,1q32.1
TMEM183A,0,1q32.1
PPFIA4,0,1q32.1
MYOG,0,1q32.1
ADORA1,0,1q32.1
MYBPH,0,1q32.1
CHI3L1,0,1q32.1
CHIT1,0,1q32.1
BTG2,0,1q32.1
FMOD,0,1q32.1
PRELP,0,1q32.1
OPTC,0,1q32.1
ATP2B4,0,1q32.1
LAX1,0,1q32.1
ZC3H11A,0,1q32.1
ZBED6,0,1q32.1
SNRPE,0,1q32.1
SOX13,0,1q32.1
ETNK2,0,1q32.1
REN,0,1q32.1
KISS1,0,1q32.1
GOLT1A,0,1q32.1
PLEKHA6,0,1q32.1
PPP1R15B,0,1q32.1
PIK3C2B,0,1q32.1
MDM4,0,1q32.1
LRRN2,0,1q32.1
NFASC,0,1q32.1
CNTN2,0,1q32.1
TMEM81,0,1q32.1
RBBP5,0,1q32.1
DSTYK,0,1q32.1
TMCC2,0,1q32.1
NUAK2,0,1q32.1
KLHDC8A,0,1q32.1
LEMD1,0,1q32.1
CDK18,0,1q32.1
MFSD4A,0,1q32.1
ELK4,0,1q32.1
SLC45A3,0,1q32.1
NUCKS1,0,1q32.1
RAB29,0,1q32.1
SLC41A1,0,1q32.1
PM20D1,0,1q32.1
SLC26A9,0,1q32.1
CTSE,0,1q32.1
RAB7B,0,1q32.1
RHEX,0,1q32.1
AVPR1B,0,1q32.1
FAM72A,0,1q32.1
SRGAP2,0,1q32.1
IKBKE,0,1q32.1
RASSF5,0,1q32.1
EIF2D,0,1q32.1
DYRK3,0,1q32.1
MAPKAPK2,0,1q32.1
IL10,0,1q32.1
IL19,0,1q32.1
IL20,0,1q32.1
IL24,0,1q32.1
FCMR,0,1q32.1
PIGR,0,1q32.1
FCAMR,0,1q32.1
C4BPB,0,1q32.1
C1orf116,0,1q32.1
PFKFB2,0,1q32.1
YOD1,0,1q32.1
C4BPA,0,1q32.2
CD55,0,1q32.2
CR2,0,1q32.2
CR1,0,1q32.2
CR1L,0,1q32.2
CD46,0,1q32.2
CD34,0,1q32.2
PLXNA2,0,1q32.2
CAMK1G,0,1q32.2
LAMB3,0,1q32.2
G0S2,0,1q32.2
HSD11B1,0,1q32.2
TRAF3IP3,0,1q32.2
C1orf74,0,1q32.2
IRF6,0,1q32.2
UTP25,0,1q32.2
SYT14,0,1q32.2
SERTAD4,0,1q32.2
HHAT,0,1q32.2
KCNH1,0,1q32.2
RCOR3,0,1q32.2
TRAF5,0,1q32.3
RD3,0,1q32.3
SLC30A1,0,1q32.3
NEK2,0,1q32.3
LPGAT1,0,1q32.3
INTS7,0,1q32.3
DTL,0,1q32.3
PPP2R5A,0,1q32.3
PACC1,0,1q32.3
NENF,0,1q32.3
ATF3,0,1q32.3
FAM71A,0,1q32.3
BATF3,0,1q32.3
NSL1,0,1q32.3
TATDN3,0,1q32.3
SPATA45,0,1q32.3
FLVCR1,0,1q32.3
VASH2,0,1q32.3
ANGEL2,0,1q32.3
RPS6KC1,0,1q32.3
PROX1,0,1q32.3
SMYD2,0,1q32.3
PTPN14,0,1q32.3
CENPF,0,1q41
KCNK2,0,1q41
KCTD3,0,1q41
USH2A,0,1q41
ESRRG,0,1q41
GPATCH2,0,1q41
SPATA17,0,1q41
RRP15,0,1q41
TGFB2,0,1q41
LYPLAL1,0,1q41
SLC30A10,0,1q41
EPRS1,0,1q41
BPNT1,0,1q41
IARS2,0,1q41
RAB3GAP2,0,1q41
MARK1,0,1q41
C1orf115,0,1q41
MARC2,0,1q41
MARC1,0,1q41
HLX,0,1q41
DUSP10,0,1q41
HHIPL2,0,1q41
TAF1A,0,1q41
MIA3,0,1q41
AIDA,0,1q41
BROX,0,1q41
FAM177B,0,1q41
DISP1,0,1q41
TLR5,0,1q41
SUSD4,0,1q41
CCDC185,0,1q41
CAPN8,0,1q41
CAPN2,0,1q41
TP53BP2,0,1q41
FBXO28,0,1q42.11
DEGS1,0,1q42.11
NVL,0,1q42.11
CNIH4,0,1q42.11
WDR26,0,1q42.11
CNIH3,0,1q42.12
DNAH14,0,1q42.12
LBR,0,1q42.12
ENAH,0,1q42.12
SRP9,0,1q42.12
EPHX1,0,1q42.12
TMEM63A,0,1q42.12
LEFTY1,0,1q42.12
AL117348.2,0,1q42.12
PYCR2,0,1q42.12
LEFTY2,0,1q42.12
SDE2,0,1q42.12
H3-3A,0,1q42.12
ACBD3,0,1q42.12
MIXL1,0,1q42.12
LIN9,0,1q42.12
PARP1,0,1q42.12
STUM,0,1q42.12
ITPKB,0,1q42.12
PSEN2,0,1q42.13
COQ8A,0,1q42.13
CDC42BPA,0,1q42.13
ZNF678,0,1q42.13
JMJD4,0,1q42.13
SNAP47,0,1q42.13
PRSS38,0,1q42.13
WNT9A,0,1q42.13
WNT3A,0,1q42.13
ARF1,0,1q42.13
C1orf35,0,1q42.13
MRPL55,0,1q42.13
GUK1,0,1q42.13
GJC2,0,1q42.13
IBA57,0,1q42.13
OBSCN,0,1q42.13
OBSCN-AS1,0,1q42.13
TRIM11,0,1q42.13
TRIM17,0,1q42.13
H3-4,0,1q42.13
RNF187,0,1q42.13
H2AW,0,1q42.13
H2BU1,0,1q42.13
RHOU,0,1q42.13
TMEM78,0,1q42.13
RAB4A,0,1q42.13
,0,1q42.13
CCSAP,0,1q42.13
ACTA1,0,1q42.13
NUP133,0,1q42.13
ABCB10,0,1q42.13
TAF5L,0,1q42.13
URB2,0,1q42.13
GALNT2,0,1q42.13
PGBD5,0,1q42.13
COG2,0,1q42.2
AGT,0,1q42.2
CAPN9,0,1q42.2
C1orf198,0,1q42.2
TTC13,0,1q42.2
ARV1,0,1q42.2
FAM89A,0,1q42.2
TRIM67,0,1q42.2
C1orf131,0,1q42.2
GNPAT,0,1q42.2
EXOC8,0,1q42.2
SPRTN,0,1q42.2
EGLN1,0,1q42.2
TSNAX,0,1q42.2
TSNAX-DISC1,0,1q42.2
DISC1,0,1q42.2
SIPA1L2,0,1q42.2
MAP10,0,1q42.2
NTPCR,0,1q42.2
PCNX2,0,1q42.2
MAP3K21,0,1q42.2
KCNK1,0,1q42.2
SLC35F3,0,1q42.2
COA6,0,1q42.2
TARBP1,0,1q42.2
IRF2BP2,0,1q42.3
AL360294.1,0,1q42.3
TOMM20,0,1q42.3
ARID4B,0,1q42.3
RBM34,0,1q42.3
GGPS1,0,1q42.3
,0,1q42.3
B3GALNT2,0,1q42.3
GNG4,0,1q42.3
LYST,0,1q42.3
NID1,0,1q42.3
GPR137B,0,1q42.3
ERO1B,0,1q42.3
EDARADD,0,1q42.3
LGALS8,0,1q43
HEATR1,0,1q43
ACTN2,0,1q43
MTR,0,1q43
MT1HL1,0,1q43
RYR2,0,1q43
ZP4,0,1q43
MTRNR2L11,0,1q43
CHRM3,0,1q43
FMN2,0,1q43
GREM2,0,1q43
RGS7,0,1q43
FH,0,1q43
KMO,0,1q43
OPN3,0,1q43
CHML,0,1q43
WDR64,0,1q43
EXO1,0,1q43
MAP1LC3C,0,1q43
PLD5,0,1q43
CEP170,0,1q43
SDCCAG8,0,1q43
AKT3,0,1q43
ZBTB18,0,1q44
C1orf100,0,1q44
ADSS2,0,1q44
CATSPERE,0,1q44
DESI2,0,1q44
COX20,0,1q44
,0,1q44
HNRNPU,0,1q44
EFCAB2,0,1q44
KIF26B,0,1q44
SMYD3,0,1q44
,0,1q44
SCCPDH,0,1q44
AHCTF1,0,1q44
TFB2M,0,1q44
CNST,0,1q44
ZNF670-ZNF695,0,1q44
ZNF695,0,1q44
ZNF670,0,1q44
ZNF669,0,1q44
ZNF124,0,1q44
ZNF496,0,1q44
NLRP3,0,1q44
OR2B11,0,1q44
GCSAML,0,1q44
OR2C3,0,1q44
OR2G2,0,1q44
OR2G3,0,1q44
OR14K1,0,1q44
TRIM58,0,1q44
OR2M5,0,1q44
OR6F1,0,1q44
ZNF672,0,1q44
ZNF692,0,1q44
OR2M4,0,1q44
SH3BP5L,0,1q44
OR2T1,0,1q44
OR2T35,0,1q44
OR14C36,0,1q44
OR2M7,0,1q44
OR2T12,0,1q44
OR2T33,0,1q44
OR2AJ1,0,1q44
OR2T8,0,1q44
OR2T29,0,1q44
,0,1q44
OR2T34,0,1q44
OR2T10,0,1q44
PGBD2,0,1q44
OR2AK2,0,1q44
OR2T27,0,1q44
OR2G6,0,1q44
OR14I1,0,1q44
OR2L13,0,1q44
OR2T2,0,1q44
OR2T3,0,1q44
OR14A16,0,1q44
,0,1q44
OR2T4,0,1q44
OR13G1,0,1q44
OR2L5,0,1q44
OR11L1,0,1q44
